택배번호,출발지,출발시간,거리,통행량,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간
002P10036,대전 동구,0,2,중부권 광역우편물류센터,4,16,경기 안산시 상록구,27,0
002P10037,전남 영암군,0,2,중부권 광역우편물류센터,18,30,경북 의성군,41,0
002P10038,전북 남원시,0,2,중부권 광역우편물류센터,11,23,경기 용인시 처인구,33,0
002P10039,경기 여주시,0,2,중부권 광역우편물류센터,12,24,경북 문경시,33,0
002P10040,서울 구로구,0,2,중부권 광역우편물류센터,15,27,전남 완도군,43,0
002P10041,대구 서구,0,2,중부권 광역우편물류센터,11,23,충북 제천시,35,0
002P10042,경남 통영시,0,2,중부권 광역우편물류센터,14,26,전북 남원시,35,0
002P10043,경기 파주시,0,2,중부권 광역우편물류센터,16,28,전남 완도군,44,0
002P10044,경남 김해시,0,2,중부권 광역우편물류센터,17,29,충북 진천군,36,0
002P10045,강원 철원군,0,2,중부권 광역우편물류센터,16,28,전북 전주시 완산구,34,0
002P10046,강원 화천군,0,2,중부권 광역우편물류센터,18,30,전북 임실군,37,0
002P10047,경북 영덕군,0,2,중부권 광역우편물류센터,16,28,경기 성남시 수정구,39,0
002P10048,전북 장수군,0,2,중부권 광역우편물류센터,7,19,경기 성남시 분당구,29,0
002P10049,경북 영덕군,0,2,중부권 광역우편물류센터,16,28,충남 홍성군,37,0
002P10050,서울 성북구,0,2,중부권 광역우편물류센터,14,26,경남 거창군,34,0
002P10051,강원 영월군,0,2,중부권 광역우편물류센터,14,26,광주 서구,40,0
002P10052,강원 태백시,0,2,중부권 광역우편물류센터,24,44,서울 용산구,55,0
002P10053,경북 영주시,0,2,중부권 광역우편물류센터,14,26,대전 서구,29,0
002P10054,강원 철원군,0,2,중부권 광역우편물류센터,16,28,부산 사상구,43,0
002P10055,전남 순천시,0,2,중부권 광역우편물류센터,14,26,대전 유성구,29,0
002P10056,경북 영덕군,0,2,중부권 광역우편물류센터,16,28,경기 의정부시,41,0
002P10057,경남 함양군,0,2,중부권 광역우편물류센터,9,21,인천 중구,33,0
002P10058,경남 고성군,0,2,중부권 광역우편물류센터,13,25,충남 공주시,29,0
002P10059,경남 밀양시,0,2,중부권 광역우편물류센터,15,27,충북 충주시,32,0
002P10060,충남 아산시,0,2,중부권 광역우편물류센터,8,20,충북 진천군,27,0
002P10061,경북 경주시,0,2,중부권 광역우편물류센터,16,28,경남 창원시 마산합포구,41,0
002P10062,전남 여수시,0,2,중부권 광역우편물류센터,14,26,경남 창원시 마산합포구,39,0
002P10063,경기 오산시,0,2,중부권 광역우편물류센터,11,23,충북 증평군,29,0
002P10064,경기 의왕시,0,2,중부권 광역우편물류센터,12,24,전남 나주시,38,0
002P10065,경기 여주시,0,2,중부권 광역우편물류센터,12,24,서울 송파구,35,0
002P10066,전남 진도군,0,2,중부권 광역우편물류센터,16,28,부산 북구,43,0
002P10067,인천 동구,0,2,중부권 광역우편물류센터,15,27,충북 영동군,31,0
002P10068,충남 천안시 동남구,0,2,중부권 광역우편물류센터,9,21,전북 완주군,26,0
002P10069,부산 사하구,0,2,중부권 광역우편물류센터,17,29,부산 영도구,44,0
002P10070,대구 달서구,0,2,중부권 광역우편물류센터,11,23,광주 서구,37,0
002P10071,경기 의정부시,0,2,중부권 광역우편물류센터,15,27,충북 충주시,32,0
002P10072,충북 청주시 서원구,0,2,중부권 광역우편물류센터,7,19,전남 영광군,30,0
002P10073,강원 강릉시,0,2,중부권 광역우편물류센터,20,32,경기 양평군,44,0
002P10074,충북 제천시,0,2,중부권 광역우편물류센터,14,26,경기 성남시 수정구,37,0
002P10075,경북 경산시,0,2,중부권 광역우편물류센터,13,25,대전 동구,27,0
002P10076,경남 의령군,0,2,중부권 광역우편물류센터,13,25,서울 서초구,36,0
002P10077,경기 평택시,0,2,중부권 광역우편물류센터,10,22,대구 북구,32,0
002P10078,전남 고흥군,0,2,중부권 광역우편물류센터,15,27,경기 성남시 중원구,38,0
002P10079,전남 장흥군,0,2,중부권 광역우편물류센터,18,30,인천 부평구,43,0
002P10080,경기 수원시 장안구,0,2,중부권 광역우편물류센터,12,24,전북 남원시,33,0
002P10081,충남 부여군,0,2,중부권 광역우편물류센터,8,20,경남 김해시,35,0
002P10082,충북 음성군,0,2,중부권 광역우편물류센터,10,22,경기 과천시,33,0
002P10083,경북 안동시,0,2,중부권 광역우편물류센터,13,25,전북 무주군,29,0
002P10084,경기 수원시 영통구,0,2,중부권 광역우편물류센터,13,25,전남 해남군,41,0
002P10085,인천 계양구,0,2,중부권 광역우편물류센터,15,27,전남 담양군,37,0
002P10086,전북 익산시,0,2,중부권 광역우편물류센터,7,19,인천 서구,32,0
