택배번호,출발지,출발시간,경유지1,하차시간,상차시간,거리,통행량,경유지2,하차시간,상차시간,거리,통행량,경유지3,하차시간,상차시간,거리,통행량,도착지,도착시간,거리,통행량
079P10001,경북 영천시,79,포항 우편집중국,0,0,5,11,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,96,0,0,경남 밀양시,0,74.30000000000001,0
079P10002,경기 안양시 동안구,79,성남 우편집중국,0,0,6,6,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,97,0,0,경기 수원시 권선구,0,76.69999999999999,0
079P10003,경남 창원시 진해구,79,창원 우편집중국,0,0,8,11,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,99,0,0,경남 창원시 마산회원구,0,30.0,0
079P10004,경남 사천시,79,진주 우편집중국,0,0,5,6,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,96,0,0,전남 진도군,0,30.0,0
079P10005,경기 성남시 분당구,79,성남 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,96,0,0,충북 괴산군,0,141.89999999999998,0
079P10006,전남 영암군,79,영암 우편집중국,0,0,3,5,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,94,0,0,울산 동구,0,30.0,0
079P10007,강원 정선군,79,원주 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,98,0,0,경북 청도군,0,78.69999999999999,0
079P10008,전남 영광군,79,광주 우편집중국,0,0,6,12,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,97,0,0,강원 원주시,0,30.0,0
079P10009,경북 청도군,79,대구 우편집중국,0,0,7,10,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,98,0,0,인천 옹진군,0,65.69999999999999,0
079P10010,서울 영등포구,79,부천 우편집중국,0,0,3,7,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,94,0,0,경남 진주시,0,34.3,0
079P10011,경기 안산시 상록구,79,부천 우편집중국,0,0,9,13,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,100,0,0,전남 함평군,0,107.6,0
079P10012,경기 의왕시,79,성남 우편집중국,0,0,8,6,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,99,0,0,서울 서초구,0,78.8,0
079P10013,서울 양천구,79,부천 우편집중국,0,0,3,4,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,94,0,0,전남 해남군,0,49.6,0
079P10014,경기 양주시,79,의정부 우편집중국,0,0,3,8,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,94,0,0,전북 순창군,0,168.8,0
079P10015,경북 포항시 북구,79,포항 우편집중국,0,0,2,7,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,93,0,0,서울 도봉구,0,63.7,0
079P10016,부산 해운대구,79,부산 우편집중국,0,0,12,10,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,0,0,0,대전 중구,0,0,0
079P10017,전북 순창군,79,진주 우편집중국,0,0,10,8,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,0,0,0,충북 청주시 흥덕구,0,0,0
079P10018,강원 원주시,79,원주 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,93,0,0,강원 강릉시,0,30.0,0
079P10019,경기 이천시,79,성남 우편집중국,0,0,9,9,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,100,0,0,전북 고창군,0,233.8,0
079P10020,부산 수영구,79,부산 우편집중국,0,0,7,13,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,98,0,0,경남 창원시 의창구,0,35.2,0
079P10021,전북 남원시,79,진주 우편집중국,0,0,8,4,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,99,0,0,경남 의령군,0,52.6,0
079P10022,전남 목포시,79,영암 우편집중국,0,0,3,6,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,94,0,0,경남 창원시 진해구,0,80.0,0
079P10023,경남 창원시 마산회원구,79,창원 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,93,0,0,부산 동래구,0,60.4,0
079P10024,경기 고양시 덕양구,79,고양 우편집중국,0,0,2,15,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,93,0,0,충남 논산시,0,77.1,0
079P10025,대구 동구,79,대구 우편집중국,0,0,5,14,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,96,0,0,전남 강진군,0,49.6,0
079P10026,경남 산청군,79,진주 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,96,0,0,서울 관악구,0,56.5,0
079P10027,경남 밀양시,79,부산 우편집중국,0,0,5,2,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,96,0,0,충북 옥천군,0,135.1,0
079P10028,전남 보성군,79,순천 집중과,0,0,4,8,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,95,0,0,강원 홍천군,0,80.9,0
079P10029,광주 동구,79,광주 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,96,0,0,경기 파주시,0,48.099999999999994,0
079P10030,광주 광산구,79,광주 우편집중국,0,0,14,8,중부권 광역우편물류센터,0,0,0,0,수원 우편집중국,0,0,0,0,경기 수원시 권선구,0,0,0
079P10031,서울 강서구,79,부천 우편집중국,0,0,3,13,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,94,0,0,경기 의왕시,0,65.8,0
079P10032,충남 아산시,79,천안 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,95,0,0,세종특별자치시,0,56.1,0
079P10033,경남 함양군,79,진주 우편집중국,0,0,7,12,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,98,0,0,전남 장흥군,0,69.0,0
079P10034,충북 진천군,79,청주 우편집중국,0,0,5,12,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,96,0,0,전남 장성군,0,39.1,0
079P10035,인천 부평구,79,부천 우편집중국,0,0,4,10,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,95,0,0,서울 중랑구,0,48.4,0
079P10036,전북 장수군,79,진주 우편집중국,0,0,8,4,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,99,0,0,서울 노원구,0,63.7,0
079P10037,전남 구례군,79,광주 우편집중국,0,0,9,9,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,100,0,0,경기 성남시 분당구,0,39.3,0
079P10038,부산 남구,79,부산 우편집중국,0,0,4,15,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,95,0,0,전북 순창군,0,168.8,0
079P10039,서울 종로구,79,동서울 우편집중국,0,0,14,11,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,0,0,0,경남 통영시,0,0,0
079P10040,대구 서구,79,대구 우편집중국,0,0,4,8,중부권 광역우편물류센터,0,0,0,0,영암 우편집중국,0,95,0,0,전남 진도군,0,30.0,0
080P10001,광주 남구,80,광주 우편집중국,0,0,10,13,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,0,0,0,충남 당진시,0,0,0
080P10002,서울 노원구,80,의정부 우편집중국,0,0,5,6,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,97,0,0,서울 서대문구,0,41.599999999999994,0
080P10003,부산 중구,80,부산 우편집중국,0,0,7,11,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,99,0,0,서울 양천구,0,35.5,0
080P10004,충북 청주시 상당구,80,청주 우편집중국,0,0,5,14,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,97,0,0,서울 관악구,0,56.5,0
080P10005,서울 용산구,80,동서울 우편집중국,0,0,14,6,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,0,0,0,부산 사상구,0,0,0
080P10006,경기 여주시,80,원주 우편집중국,0,0,7,12,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,99,0,0,부산 금정구,0,60.4,0
080P10007,서울 동대문구,80,동서울 우편집중국,0,0,14,6,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,0,0,0,서울 종로구,0,0,0
080P10008,서울 마포구,80,고양 우편집중국,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,96,0,0,경기 가평군,0,212.8,0
080P10009,대구 남구,80,대구 우편집중국,0,0,4,14,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,96,0,0,전남 담양군,0,69.9,0
080P10010,경남 함양군,80,진주 우편집중국,0,0,7,13,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,99,0,0,전북 고창군,0,233.8,0
080P10011,충남 논산시,80,대전 우편집중국,0,0,4,10,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,96,0,0,경남 김해시,0,39.3,0
080P10012,경북 영양군,80,안동 우편집중국,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,96,0,0,울산 동구,0,30.0,0
080P10013,경기 양주시,80,의정부 우편집중국,0,0,3,9,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,95,0,0,서울 서대문구,0,41.599999999999994,0
080P10014,충남 서천군,80,대전 우편집중국,0,0,10,8,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,0,0,0,인천 옹진군,0,0,0
080P10015,전남 해남군,80,영암 우편집중국,0,0,3,7,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,95,0,0,서울 양천구,0,35.5,0
080P10016,전북 고창군,80,진주 우편집중국,0,0,15,5,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,0,0,0,전북 정읍시,0,0,0
080P10017,전남 화순군,80,광주 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,97,0,0,전북 임실군,0,179.9,0
081P10001,부산 사하구,81,부산 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,100,0,0,울산 남구,0,30.0,0
081P10002,충남 태안군,81,천안 우편집중국,0,0,9,6,중부권 광역우편물류센터,0,0,0,0,대전 우편집중국,0,0,0,0,충남 청양군,0,0,0
081P10003,경북 포항시 북구,81,포항 우편집중국,0,0,2,8,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,95,0,0,인천 강화군,0,95.89999999999999,0
081P10004,인천 남동구,81,부천 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,100,0,0,전북 남원시,0,141.7,0
081P10005,강원 고성군,81,강릉 우편집중국,0,0,6,13,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,99,0,0,경기 고양시 일산동구,0,30.0,0
081P10006,서울 영등포구,81,부천 우편집중국,0,0,3,9,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,96,0,0,전남 여수시,0,30.0,0
081P10007,전남 보성군,81,순천 집중과,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,97,0,0,광주 광산구,0,202.4,0
081P10008,경북 상주시,81,안동 우편집중국,0,0,6,5,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,99,0,0,강원 삼척시,0,81.8,0
081P10009,서울 강서구,81,부천 우편집중국,0,0,3,14,중부권 광역우편물류센터,0,0,0,0,부산 우편집중국,0,96,0,0,부산 해운대구,0,151.6,0
081P10010,경기 화성시,81,수원 우편집중국,0,0,13,10,중부권 광역우편물류센터,0,0,0,0,강릉 우편집중국,0,0,0,0,강원 삼척시,0,0,0
081P10011,충북 증평군,81,청주 우편집중국,0,0,4,11,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,97,0,0,경기 양평군,0,144.5,0
081P10012,인천 동구,81,부천 우편집중국,0,0,9,14,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,0,0,0,경남 창녕군,0,0,0
081P10013,충남 예산군,81,천안 우편집중국,0,0,7,4,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,100,0,0,경기 안산시 단원구,0,67.5,0
081P10014,경남 창원시 마산합포구,81,창원 우편집중국,0,0,2,9,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,95,0,0,강원 양구군,0,108.20000000000002,0
081P10015,전남 곡성군,81,광주 우편집중국,0,0,7,7,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,100,0,0,경기 성남시 분당구,0,39.3,0
081P10016,전남 화순군,81,광주 우편집중국,0,0,5,9,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,98,0,0,경남 양산시,0,93.8,0
081P10017,충남 아산시,81,천안 우편집중국,0,0,4,8,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,97,0,0,강원 원주시,0,30.0,0
081P10018,인천 동구,81,부천 우편집중국,0,0,9,14,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,0,0,0,충남 예산군,0,0,0
081P10019,강원 횡성군,81,원주 우편집중국,0,0,5,8,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,98,0,0,충남 아산시,0,45.2,0
081P10020,서울 구로구,81,성남 우편집중국,0,0,12,5,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,0,0,0,경기 이천시,0,0,0
081P10021,경북 의성군,81,안동 우편집중국,0,0,4,9,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,97,0,0,경기 안양시 동안구,0,55.7,0
081P10022,서울 관악구,81,성남 우편집중국,0,0,6,7,중부권 광역우편물류센터,0,0,0,0,순천 집중과,0,99,0,0,전남 보성군,0,83.5,0
081P10023,전남 순천시,81,순천 집중과,0,0,4,5,중부권 광역우편물류센터,0,0,0,0,고양 우편집중국,0,97,0,0,경기 파주시,0,48.099999999999994,0
081P10024,울산 북구,81,울산 우편집중국,0,0,2,7,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,95,0,0,서울 동작구,0,51.0,0
081P10025,서울 중랑구,81,의정부 우편집중국,0,0,3,6,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,96,0,0,경기 성남시 분당구,0,39.3,0
081P10026,경북 군위군,81,대구 우편집중국,0,0,5,9,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,98,0,0,인천 강화군,0,95.89999999999999,0
081P10027,서울 성동구,81,동서울 우편집중국,0,0,14,3,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,0,0,0,강원 평창군,0,0,0
081P10028,경기 의왕시,81,성남 우편집중국,0,0,8,7,중부권 광역우편물류센터,0,0,0,0,대구 우편집중국,0,0,0,0,대구 북구,0,0,0
081P10029,충북 청주시 흥덕구,81,청주 우편집중국,0,0,4,12,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,97,0,0,경기 시흥시,0,52.9,0
081P10030,서울 구로구,81,성남 우편집중국,0,0,12,5,중부권 광역우편물류센터,0,0,0,0,성남 우편집중국,0,0,0,0,경기 과천시,0,0,0
081P10031,경북 문경시,81,안동 우편집중국,0,0,7,8,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,100,0,0,전북 진안군,0,150.3,0
081P10032,경남 창원시 의창구,81,창원 우편집중국,0,0,3,5,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,96,0,0,경북 봉화군,0,56.6,0
081P10033,서울 영등포구,81,부천 우편집중국,0,0,3,9,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,96,0,0,강원 양구군,0,108.20000000000002,0
081P10034,경남 함양군,81,진주 우편집중국,0,0,7,14,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,100,0,0,경기 남양주시,0,40.3,0
081P10035,전북 남원시,81,진주 우편집중국,0,0,8,5,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,0,0,0,울산 울주군,0,0,0
081P10036,대구 북구,81,대구 우편집중국,0,0,2,13,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,95,0,0,경남 함안군,0,48.8,0
082P10001,부산 남구,82,부산 우편집중국,0,0,4,16,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,98,0,0,경북 봉화군,0,56.6,0
082P10002,충북 제천시,82,원주 우편집중국,0,0,3,7,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,97,0,0,충북 괴산군,0,141.89999999999998,0
082P10003,대구 중구,82,대구 우편집중국,0,0,2,7,중부권 광역우편물류센터,0,0,0,0,진주 우편집중국,0,96,0,0,전북 진안군,0,150.3,0
082P10004,경기 군포시,82,성남 우편집중국,0,0,6,10,중부권 광역우편물류센터,0,0,0,0,울산 우편집중국,0,100,0,0,울산 동구,0,30.0,0
082P10005,경기 안성시,82,수원 우편집중국,0,0,11,9,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,0,0,0,경기 동두천시,0,0,0
082P10006,충남 태안군,82,천안 우편집중국,0,0,9,7,중부권 광역우편물류센터,0,0,0,0,동서울 우편집중국,0,0,0,0,서울 성북구,0,0,0
082P10007,경기 의정부시,82,의정부 우편집중국,0,0,6,11,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,100,0,0,충남 천안시 동남구,0,30.0,0
082P10008,경북 영양군,82,안동 우편집중국,0,0,4,10,중부권 광역우편물류센터,0,0,0,0,안동 우편집중국,0,98,0,0,경북 안동시,0,30.0,0
082P10009,전남 무안군,82,영암 우편집중국,0,0,4,11,중부권 광역우편물류센터,0,0,0,0,천안 우편집중국,0,98,0,0,충남 금산군,0,153.8,0
082P10010,서울 종로구,82,동서울 우편집중국,0,0,14,13,중부권 광역우편물류센터,0,0,0,0,원주 우편집중국,0,0,0,0,강원 화천군,0,0,0
082P10011,대전 중구,82,대전 우편집중국,0,0,5,10,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,99,0,0,경기 양주시,0,37.7,0
082P10012,경남 김해시,82,부산 우편집중국,0,0,5,10,중부권 광역우편물류센터,0,0,0,0,청주 우편집중국,0,99,0,0,충북 충주시,0,43.7,0
082P10013,전남 해남군,82,영암 우편집중국,0,0,3,8,중부권 광역우편물류센터,0,0,0,0,의정부 우편집중국,0,97,0,0,서울 노원구,0,63.7,0
082P10014,서울 은평구,82,고양 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,창원 우편집중국,0,98,0,0,경남 통영시,0,136.3,0
082P10015,강원 원주시,82,원주 우편집중국,0,0,2,9,중부권 광역우편물류센터,0,0,0,0,부천 우편집중국,0,96,0,0,인천 동구,0,74.39999999999999,0
082P10016,전남 장흥군,82,영암 우편집중국,0,0,4,7,중부권 광역우편물류센터,0,0,0,0,광주 우편집중국,0,98,0,0,전남 나주시,0,139.5,0
